date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:01	24643/24643	---M--	200	added ('OK')	image/jpeg	etag:%22c7b08-6043-59a332ad27b00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/people/people-10.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/people/people-10.jpg	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:01	16371/16371	---M--	200	added ('OK')	image/jpeg	etag:%22c7b0f-3ff3-59a332ad27b00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/people/people-9.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/people/people-9.jpg	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:02	53750/53750	---M--	200	added ('OK')	image/jpeg	etag:%22c7b0c-d1f6-59a332ad27b00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/people/people-5.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/people/people-5.jpg	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:10	36645/36645	---M--	200	added ('OK')	application/javascript	etag:%22c80ac-8f25-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/perfect-scrollbar.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/perfect-scrollbar.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:11	206591/206591	---M--	200	added ('OK')	image/jpeg	etag:%22c7aef-326ff-59a332ad27b00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/food-1.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/food-1.jpg	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:12	60044/60044	---M--	200	added ('OK')	application/javascript	etag:%22c8091-ea8c-5ac4047ada500%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/bootstrap.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/bootstrap.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:14	6454/6454	---M--	200	added ('OK')	application/javascript	etag:%22c80bf-1936-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/widgets.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/widgets.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:14	89495/89495	---M--	200	added ('OK')	application/javascript	etag:%22c80a4-15d97-5acd889a8ae80%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/jquery-3.5.0.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/jquery-3.5.0.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:15	941/941	---M--	200	added ('OK')	application/javascript	etag:%22c8094-3ad-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/clients.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/clients.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:18	15543/15543	---M--	200	added ('OK')	application/javascript	etag:%22c808d-3cb7-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/Chart.Financial.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/Chart.Financial.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:20	6463/6463	---M--	200	added ('OK')	application/javascript	etag:%22c80bb-193f-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/topojson.v1.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/topojson.v1.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:29	129541/129541	---M--	200	added ('OK')	application/javascript	etag:%22c80a5-1fa05-5adbe7ec84980%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/jquery-ui.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/jquery-ui.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:34	85012/85012	---M--	200	added ('OK')	application/javascript	etag:%22c809d-14c14-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/datatables.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/datatables.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:36	37129/37129	---M--	200	added ('OK')	application/javascript	etag:%22c809b-9109-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/data-tables.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/data-tables.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:37	466/466	---M--	200	added ('OK')	application/javascript	etag:%22c80b3-1d2-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/settings.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/settings.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:37	16427/16427	---M--	200	added ('OK')	application/javascript	etag:%22c80a1-402b-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/framework.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/framework.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:38	151729/151729	---M--	200	added ('OK')	application/javascript	etag:%22c809a-250b1-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/d3.v3.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/d3.v3.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:42	210430/210430	---M--	200	added ('OK')	application/javascript	etag:%22c808e-335fe-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/Chart.bundle.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/Chart.bundle.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:11:48	64144/64144	---M--	200	added ('OK')	font/woff2	etag:%22e714c-fa90-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.woff2	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.woff2	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:11:55	74928/74928	---M--	200	added ('OK')	font/woff	etag:%22e714b-124b0-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.woff	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.woff	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:11:55	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e7148-1c724-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.eot	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.eot	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:11:58	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e7148-1c724-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.eot?	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:00	630404/630404	---M--	200	added ('OK')	image/svg+xml	etag:%22e7149-99e84-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.svg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.svg	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:06	14888/14888	---M--	200	added ('OK')	font/woff2	etag:%22e7151-3a28-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.woff2	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.woff2	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:06	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e714d-9ec4-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.eot	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.eot	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:08	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e714d-9ec4-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.eot?	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:08	116280/116280	---M--	200	added ('OK')	font/ttf	etag:%22e714a-1c638-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.ttf	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-brands-400.ttf	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:08	18156/18156	---M--	200	added ('OK')	font/woff	etag:%22e7150-46ec-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.woff	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.woff	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:11	141872/141872	---M--	200	added ('OK')	image/svg+xml	etag:%22e714e-22a30-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.svg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.svg	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:14	40416/40416	---M--	200	added ('OK')	font/ttf	etag:%22e714f-9de0-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.ttf	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-regular-400.ttf	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:23	62472/62472	---M--	200	added ('OK')	font/woff2	etag:%22e7156-f408-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.woff2	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.woff2	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:28	80484/80484	---M--	200	added ('OK')	font/woff	etag:%22e7155-13a64-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.woff	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.woff	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:34	627079/627079	---M--	200	added ('OK')	image/svg+xml	etag:%22e7153-99187-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.svg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.svg	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:35	3543/3543	---M--	200	added ('OK')	text/css	etag:%22e6bbf-dd7-5adbe7f055280%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/flat-icons/flaticon.css	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/flat-icons/flaticon.css	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:12:41	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e7152-291cc-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.eot	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.eot	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:42	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e7152-291cc-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.eot?	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:45	61248/61248	---M--	200	added ('OK')	font/woff2	etag:%22e6bb8-ef40-59a332c9c3e80%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.woff2	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.woff2	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.css)
14:12:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:12:46%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_444444_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_444444_256x240.84.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:12:51	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:12:49%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_444444_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_444444_256x240.85.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:12:51	72176/72176	---M--	200	added ('OK')	font/woff	etag:%22e6bb7-119f0-59a332c9c3e80%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.woff	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.woff	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.css)
14:12:52	168176/168176	---M--	200	added ('OK')	font/ttf	etag:%22e7154-290f0-59a332e660200%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.ttf	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/webfonts/fa-solid-900.ttf	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/font-awesome/css/all.min.css)
14:12:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:12:51%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_555555_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_555555_256x240.86.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:12:54	117708/117708	---M--	200	added ('OK')	font/ttf	etag:%22e6bb6-1cbcc-59a332c9c3e80%22	http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.ttf	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.ttf	(from http://metropolitanhost.com/themes/themeforest/html/costic/vendors/iconic-fonts/cryptocoins/cryptocoins.css)
14:12:55	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:12:53%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_555555_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_555555_256x240.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:12:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:12:55%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_ffffff_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_ffffff_256x240.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:12:57	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:12:56%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_ffffff_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_ffffff_256x240.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:12:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:12:58%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777620_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777620_256x240.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:13:01	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:12:59%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777620_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777620_256x240.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:13:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:13:02%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_cc0000_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_cc0000_256x240.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:13:07	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:13:03%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_cc0000_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_cc0000_256x240.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:13:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:13:10%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777777_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777777_256x240.8e.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:13:16	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:13:14%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777777_256x240.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/ui-icons_777777_256x240.8f.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/jquery-ui.min.css)
14:13:35	145348/145348	---M--	200	added ('OK')	font/ttf	etag:%22c7acb-237c4-59838ad619f80%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/fonts/Roboto-Regular.ttf	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/fonts/Roboto-Regular.ttf	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:13:39	137308/137308	---M--	200	added ('OK')	font/ttf	etag:%22c7aca-2185c-59838ad619f80%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/fonts/Roboto-Medium.ttf	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/fonts/Roboto-Medium.ttf	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:13:40	135820/135820	---M--	200	added ('OK')	font/ttf	etag:%22c7ac8-2128c-59838ad619f80%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/fonts/Roboto-Bold.ttf	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/fonts/Roboto-Bold.ttf	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:15:01	633506/633506	---M--	200	added ('OK')	image/jpeg	etag:%22c7aec-9aaa2-59a332ad27b00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/default-login.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/default-login.jpg	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:15:08	559145/559145	---M--	200	added ('OK')	image/jpeg	etag:%22c7ad4-88829-59a332ab3f680%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/banner-1000x370.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/banner-1000x370.jpg	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:15:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:15:02%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/banner.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/banner.97.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:15:14	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:15:10%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/banner.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/banner.98.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:15:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Apr%202021%2007:15:14%20GMT	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/features-bg.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/features-bg.99.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:15:20	49223/49223	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Apr%202021%2007:15:18%20GMT	https://metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/features-bg.jpg	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/others/features-bg.9a.delayed	(from http://metropolitanhost.com/themes/themeforest/html/costic/assets/css/style.css)
14:15:21	49059/49059	---M-Z	200	added ('OK')	text/html	etag:%22c80ca-bfa3-5adbe7ec84980-gzip%22	http://metropolitanhost.com/themes/themeforest/html/costic/pages/customer/customerlist.html	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/pages/customer/customerlist.html	(from http://metropolitanhost.com/themes/themeforest/html/costic/pages/product/productcata.html)
14:15:22	4043/4043	---M--	200	added ('OK')	image/png	etag:%22c7ada-fcb-59a332ab3f680%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/costic-logo-216x62.png	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/img/costic/costic-logo-216x62.png	(from http://metropolitanhost.com/themes/themeforest/html/costic/)
14:15:29	42864/42864	---M--	200	added ('OK')	application/javascript	etag:%22c80b4-a770-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/slick.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/slick.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/pages/product/productcata.html)
14:15:32	7916/7916	---M--	200	added ('OK')	application/javascript	etag:%22c80a8-1eec-59a332c7dba00%22	http://metropolitanhost.com/themes/themeforest/html/costic/assets/js/jquery.webticker.min.js	D:/Project/costic%20admin/dashboard/metropolitanhost.com/themes/themeforest/html/costic/assets/js/jquery.webticker.min.js	(from http://metropolitanhost.com/themes/themeforest/html/costic/pages/product/productcata.html)
